Generation,Transportation,Workload,Delay,Unrecycled
51,348.62,60.95,437.2,85
51,348.62,60.95,437.2,85
51,348.62,60.95,437.2,85
51,348.62,60.95,437.2,85
51,376.28,48.91,279.77,90
51,311.67,76.97,272.04,105
51,348.62,60.95,437.2,85
51,348.62,60.95,437.2,85
51,348.62,60.95,437.2,85
51,348.62,60.95,437.2,85
52,348.62,60.95,437.2,85
52,339.33,55.49,114.6,110
52,378.06,48.52,328.69,85
52,348.17,106.72,1102.4,85
52,370.54,31.37,420.14,85
52,348.62,60.95,437.2,85
52,348.62,60.95,437.2,85
52,348.62,60.95,437.2,85
52,348.62,60.95,437.2,85
52,348.62,60.95,437.2,85
52,348.62,60.95,437.2,85
52,348.62,60.95,437.2,85
52,348.62,60.95,437.2,85
52,348.62,60.95,437.2,85
52,347.2,80.58,96.89,117
52,348.62,60.95,437.2,85
52,348.62,60.95,437.2,85
52,348.62,60.95,437.2,85
52,370.54,31.37,420.14,85
52,311.67,76.97,272.04,105
52,376.28,48.91,279.77,90
52,348.62,60.95,437.2,85
52,348.62,60.95,437.2,85
52,328.83,100.16,183.75,110
52,399.92,68.34,364.72,77
52,347.48,80.52,371.89,92
52,348.62,60.95,437.2,85
52,348.62,60.95,437.2,85
52,348.62,60.95,437.2,85
52,339.33,55.49,114.6,110
52,348.62,60.95,437.2,85
52,348.62,60.95,437.2,85
52,343.77,103.61,1184.71,85
52,343.77,103.61,1184.71,85
52,348.62,60.95,437.2,85
52,353.72,59.61,272.04,85
52,395.71,46.22,328.69,85
52,348.62,60.95,437.2,85
52,348.62,60.95,437.2,85
52,311.67,76.97,272.04,105
52,376.28,48.91,279.77,90
52,370.54,31.37,420.14,85
52,348.62,60.95,437.2,85
52,348.62,60.95,437.2,85
52,339.33,55.49,114.6,110
53,348.62,60.95,437.2,85
53,348.62,60.95,437.2,85
53,339.33,55.49,114.6,110
53,370.54,31.37,420.14,85
53,378.06,48.52,328.69,85
53,339.33,55.49,114.6,110
53,348.62,60.95,437.2,85
53,348.62,60.95,437.2,85
53,348.62,60.95,437.2,85
53,348.62,60.95,437.2,85
53,346.83,61.88,388.28,90
53,311.67,76.97,272.04,105
53,318.42,85.68,1125.21,85
53,421.11,51.45,632.94,77
53,389.49,67.14,499.83,68
53,358.27,72.47,75.24,110
53,279.68,110.54,733.07,110
53,309.89,77.43,223.11,110
53,378.06,48.52,328.69,85
53,348.17,106.72,1102.4,85
53,348.62,60.95,437.2,85
53,348.62,60.95,437.2,85
53,348.62,60.95,437.2,85
53,348.62,60.95,437.2,85
53,339.33,55.49,114.6,110
53,378.06,48.52,328.69,85
53,348.62,60.95,437.2,85
53,348.62,60.95,437.2,85
53,348.62,60.95,437.2,85
53,339.33,55.49,114.6,110
53,348.17,106.72,1102.4,85
53,348.62,60.95,437.2,85
53,348.62,60.95,437.2,85
53,348.62,60.95,437.2,85
53,370.54,31.37,420.14,85
53,348.62,60.95,437.2,85
53,378.06,48.52,328.69,85
53,348.62,60.95,437.2,85
53,339.33,55.49,114.6,110
53,348.62,60.95,437.2,85
53,425.33,30.98,311.98,85
53,348.62,60.95,437.2,85
53,370.54,31.37,420.14,85
53,339.33,55.49,114.6,110
53,339.33,55.49,114.6,110
54,378.06,48.52,328.69,85
54,370.54,31.37,420.14,85
54,421.11,51.45,632.94,77
54,370.54,31.37,420.14,85
54,410.63,65.85,240.4,85
54,279.68,110.54,733.07,110
54,410.63,65.85,240.4,85
54,378.06,48.52,328.69,85
54,378.06,48.52,328.69,85
54,279.68,110.54,733.07,110
54,339.33,55.49,114.6,110
54,365.78,97.66,348.92,90
54,370.54,31.37,420.14,85
54,378.06,48.52,328.69,85
54,316.63,84.42,898.23,90
54,348.62,60.95,437.2,85
54,308.92,78.96,1085.5,85
54,378.06,48.52,328.69,85
54,348.62,60.95,437.2,85
54,341.11,55.45,163.53,105
54,376.28,48.91,279.77,90
54,346.08,22.76,374.19,90
54,348.62,60.95,437.2,85
54,339.33,55.49,114.6,110
54,378.06,48.52,328.69,85
54,358.27,72.47,75.24,110
54,358.27,72.47,75.24,110
54,410.63,65.85,240.4,85
54,279.68,110.54,733.07,110
54,348.62,60.95,437.2,85
54,339.33,55.49,114.6,110
54,348.62,60.95,437.2,85
54,309.89,77.43,223.11,110
54,436.87,36.92,333.1,77
54,339.33,55.49,114.6,110
54,328.83,100.16,183.75,110
54,378.06,48.52,328.69,85
54,320.57,107.28,207.62,110
54,378.06,48.52,328.69,85
54,378.06,48.52,328.69,85
55,387.18,59.71,114.6,110
55,279.68,110.54,733.07,110
55,341.11,55.45,163.53,105
55,378.06,48.52,328.69,85
55,309.13,51.62,209.03,110
55,318.42,85.68,1125.21,85
55,328.83,100.16,183.75,110
55,316.63,84.42,898.23,90
55,365.78,97.66,348.92,90
55,341.11,55.45,163.53,105
55,378.06,48.52,328.69,85
55,316.63,84.42,898.23,90
55,298.63,131.3,515.67,110
55,376.28,48.91,279.77,90
55,318.42,85.68,1125.21,85
55,368.76,30.38,359.44,90
55,318.42,85.68,1125.21,85
55,346.08,22.76,374.19,90
55,482.71,92.24,582,77
55,365.78,97.66,348.92,90
55,378.06,48.52,328.69,85
55,316.63,84.42,898.23,90
55,378.06,48.52,328.69,85
55,316.63,84.42,898.23,90
55,415.87,49.9,565.32,82
55,365.78,97.66,348.92,90
55,365.78,97.66,348.92,90
55,298.63,131.3,515.67,110
55,335.58,123.9,680.83,90
55,348.62,60.95,437.2,85
55,378.06,48.52,328.69,85
55,363.2,27.58,375.4,85
55,376.28,48.91,279.77,90
55,378.06,48.52,328.69,85
55,378.06,48.52,328.69,85
55,405.08,74.23,277.55,85
55,365.78,97.66,348.92,90
55,378.06,48.52,328.69,85
55,421.11,51.45,632.94,77
55,365.78,97.66,348.92,90
56,482.71,92.24,582,77
56,316.63,84.42,898.23,90
56,341.11,55.45,163.53,105
56,341.11,55.45,163.53,105
56,347.86,22.91,462.65,85
56,341.11,55.45,163.53,105
56,316.63,84.42,898.23,90
56,316.63,84.42,898.23,90
56,316.63,84.42,898.23,90
56,339.33,55.49,114.6,110
56,346.83,61.88,388.28,90
56,341.11,55.45,163.53,105
56,341.11,55.45,163.53,105
56,341.11,55.45,163.53,105
56,341.11,55.45,163.53,105
56,318.42,85.68,1125.21,85
56,316.63,84.42,898.23,90
56,318.42,85.68,1125.21,85
56,318.42,85.68,1125.21,85
56,341.11,55.45,163.53,105
56,384.98,113.51,861.29,81
56,341.11,55.45,163.53,105
56,341.11,55.45,163.53,105
56,316.63,84.42,898.23,90
56,318.42,85.68,1125.21,85
56,335.58,123.9,680.83,90
56,316.63,84.42,898.23,90
56,348.62,60.95,437.2,85
56,361.5,19.03,250.5,84
57,339.33,55.49,114.6,110
57,318.42,85.68,1125.21,85
57,310.91,52.11,297.49,105
57,311.67,76.97,272.04,105
57,309.89,77.43,223.11,110
57,378.06,48.52,328.69,85
57,341.11,55.45,163.53,105
57,341.11,55.45,163.53,105
57,341.11,55.45,163.53,105
57,311.67,76.97,272.04,105
57,375.64,95.88,386.06,85
57,341.11,55.45,163.53,105
57,316.63,84.42,898.23,90
57,281.47,111.8,960.04,105
57,378.06,48.52,328.69,85
57,341.11,55.45,163.53,105
57,341.11,55.45,163.53,105
57,347.17,65.34,1091.7,77
57,317.55,23.63,192.6,117
57,281.47,111.8,960.04,105
57,392.06,62.99,217.32,90
57,365.78,97.66,348.92,90
57,316.63,84.42,898.23,90
57,347.86,22.91,462.65,85
57,341.11,55.45,163.53,105
57,341.11,55.45,163.53,105
57,318.42,85.68,1125.21,85
57,316.63,84.42,898.23,90
57,316.63,84.42,898.23,90
57,316.63,84.42,898.23,90
57,316.63,84.42,898.23,90
57,316.63,84.42,898.23,90
57,341.11,55.45,163.53,105
57,347.86,22.91,462.65,85
57,316.63,84.42,898.23,90
57,341.11,55.45,163.53,105
57,341.11,55.45,163.53,105
57,318.42,85.68,1125.21,85
57,318.42,85.68,1125.21,85
57,347.86,22.91,462.65,85
57,341.11,55.45,163.53,105
57,341.11,55.45,163.53,105
58,347.17,65.34,1091.7,77
58,339.33,55.49,114.6,110
58,281.47,111.8,960.04,105
58,309.89,77.43,223.11,110
58,341.11,55.45,163.53,105
58,288.11,43.08,301.11,117
58,378.06,48.52,328.69,85
58,318.42,85.68,1125.21,85
58,351.9,35.67,153.24,112
58,279.68,110.54,733.07,110
58,378.06,48.52,328.69,85
58,324.47,56.94,137.96,110
58,341.11,55.45,163.53,105
58,311.67,76.97,272.04,105
58,322.15,83.04,1263.96,77
58,281.47,111.8,960.04,105
58,309.89,77.43,223.11,110
58,341.11,55.45,163.53,105
58,333.44,50.64,82.28,117
58,331.57,34.35,192.6,110
58,309.89,77.43,223.11,110
58,311.67,76.97,272.04,105
58,319.33,23.95,241.52,112
58,309.89,77.43,223.11,110
58,281.47,111.8,960.04,105
58,311.67,76.97,272.04,105
58,341.11,55.45,163.53,105
58,311.67,76.97,272.04,105
58,310.91,52.11,297.49,105
58,309.89,77.43,223.11,110
58,341.11,55.45,163.53,105
58,311.67,76.97,272.04,105
58,281.47,111.8,960.04,105
58,341.11,55.45,163.53,105
58,341.11,55.45,163.53,105
58,339.33,55.49,114.6,110
58,317.55,23.63,192.6,117
58,318.42,85.68,1125.21,85
58,311.67,76.97,272.04,105
58,341.11,55.45,163.53,105
58,339.33,55.49,114.6,110
58,341.11,55.45,163.53,105
58,376.28,48.91,279.77,90
58,339.33,55.49,114.6,110
58,317.55,23.63,192.6,117
58,311.67,76.97,272.04,105
58,281.47,111.8,960.04,105
58,303.26,127.22,1284.64,79
59,339.33,55.49,114.6,110
59,350.7,59.54,120.49,92
59,309.13,51.62,209.03,110
59,339.33,55.49,114.6,110
59,331.57,34.35,192.6,110
59,318.42,85.68,1125.21,85
59,341.11,55.45,163.53,105
59,279.68,110.54,733.07,110
59,345.39,64.08,864.73,82
59,341.11,55.45,163.53,105
59,339.33,55.49,114.6,110
59,311.67,76.97,272.04,105
59,302.13,54.44,301.11,110
59,362.83,58.33,75.24,110
59,367.79,59.81,42.92,112
59,303.91,53.87,350.03,105
59,351.55,104.91,377.15,90
59,279.68,110.54,733.07,110
59,279.68,110.54,733.07,110
59,331.57,34.35,192.6,110
59,279.68,110.54,733.07,110
59,412.41,46.25,228.16,90
59,279.68,110.54,733.07,110
59,339.33,55.49,114.6,110
59,373.68,64.87,75.24,105
59,333.37,34.39,241.52,92
59,290.88,111.86,593.66,110
59,386.27,47.36,282.58,85
59,331.57,34.35,192.6,110
59,331.57,34.35,192.6,110
59,279.68,110.54,733.07,110
59,351.9,35.67,153.24,112
59,366.78,63.55,195.98,90
59,341.11,55.45,163.53,105
59,352.96,19.12,297.49,85
59,407.43,108.62,652.13,77
59,518.04,63.85,515.25,77
60,350.7,59.54,120.49,92
60,367.79,59.81,42.92,112
60,279.68,110.54,733.07,110
60,279.68,110.54,733.07,110
60,279.68,110.54,733.07,110
60,339.33,55.49,114.6,110
60,339.33,55.49,114.6,110
60,279.68,110.54,733.07,110
60,339.33,55.49,114.6,110
60,339.33,55.49,114.6,110
60,302.13,54.44,301.11,110
60,331.57,34.35,192.6,110
60,339.33,55.49,114.6,110
60,339.33,55.49,114.6,110
60,366.78,63.55,195.98,90
60,378.4,33.08,138.91,112
60,279.68,110.54,733.07,110
60,279.68,110.54,733.07,110
60,335.22,50.65,131.21,112
60,358.27,72.47,75.24,110
60,339.33,55.49,114.6,110
60,271.93,87.13,811.07,110
60,279.68,110.54,733.07,110
60,339.33,55.49,114.6,110
60,339.33,55.49,114.6,110
60,367.79,59.81,42.92,112
60,316.63,84.42,898.23,90
60,314.92,72.8,260.63,112
60,271.93,87.13,811.07,110
60,378.06,48.52,328.69,85
60,350.7,59.54,120.49,92
60,302.13,54.44,301.11,110
60,362.24,68.24,80.06,112
60,339.33,55.49,114.6,110
60,331.57,34.35,192.6,110
60,279.68,110.54,733.07,110
60,350.7,59.54,120.49,92
60,271.93,87.13,811.07,110
60,339.33,55.49,114.6,110
60,322.14,27.01,175.89,112
60,339.33,55.49,114.6,110
60,302.13,54.44,301.11,110
60,285.98,80.71,99.11,126
60,310.91,52.11,297.49,105
60,318.42,85.68,1125.21,85
60,339.33,55.49,114.6,110
60,309.89,77.43,223.11,110
61,279.68,110.54,733.07,110
61,339.33,55.49,114.6,110
61,339.33,55.49,114.6,110
61,333.91,96.64,929.56,90
61,365.18,69.84,276.37,92
61,339.33,55.49,114.6,110
61,378.4,33.08,138.91,112
61,378.4,33.08,138.91,112
61,388.97,59.32,163.53,105
61,332.3,46.65,71.7,117
61,339.33,55.49,114.6,110
61,339.33,55.49,114.6,110
61,339.33,55.49,114.6,110
61,339.33,55.49,114.6,110
61,322.94,95.28,151.43,117
61,326.58,112.7,700.88,105
61,279.68,110.54,733.07,110
61,301.37,32.29,287.03,110
61,279.68,110.54,733.07,110
61,279.68,110.54,733.07,110
61,309.13,51.62,209.03,110
61,328.83,100.16,183.75,110
61,339.33,55.49,114.6,110
61,279.68,110.54,733.07,110
61,279.68,110.54,733.07,110
61,367.79,59.81,42.92,112
61,358.27,72.47,75.24,110
61,378.4,33.08,138.91,112
61,378.4,33.08,138.91,112
61,279.68,110.54,733.07,110
61,358.27,72.47,75.24,110
61,373.68,64.87,75.24,105
61,367.79,59.81,42.92,112
61,279.68,110.54,733.07,110
61,279.68,110.54,733.07,110
61,358.27,72.47,75.24,110
61,358.27,72.47,75.24,110
61,279.68,110.54,733.07,110
61,358.27,72.47,75.24,110
61,358.27,72.47,75.24,110
62,279.68,110.54,733.07,110
62,333.91,96.64,929.56,90
62,279.68,110.54,733.07,110
62,319.3,138.56,1059.28,105
62,365.18,69.84,276.37,92
62,378.4,33.08,138.91,112
62,339.33,55.49,114.6,110
62,326.58,112.7,700.88,105
62,438.58,53.02,97.9,110
62,340.36,57.7,32.2,126
62,339.33,55.49,114.6,110
62,279.68,110.54,733.07,110
62,339.33,55.49,114.6,110
62,360.99,140.8,764.4,90
62,319.3,138.56,1059.28,105
62,363.4,69.56,227.45,97
62,365.18,69.84,276.37,92
62,339.33,55.49,114.6,110
62,368.66,103.02,248.55,93
62,326.65,57,75.24,122
62,326.58,112.7,700.88,105
62,279.68,110.54,733.07,110
62,298.63,131.3,515.67,110
62,350.76,53.24,105.55,110
62,378.4,33.08,138.91,112
62,397.04,58.06,114.6,105
62,326.71,112.81,686.72,105
62,319.3,138.56,1059.28,105
62,316.96,104.85,514.28,110
62,341.11,55.45,163.53,105
62,279.68,110.54,733.07,110
62,319.07,54.8,336.95,110
62,332.3,46.65,71.7,117
62,339.33,55.49,114.6,110
62,392.44,42.78,138.91,92
62,336.65,50.74,120.49,112
62,326.58,112.7,700.88,105
62,279.68,110.54,733.07,110
62,279.68,110.54,733.07,110
62,279.68,110.54,733.07,110
62,279.68,110.54,733.07,110
62,333.91,96.64,929.56,90
62,339.33,55.49,114.6,110
63,348.9,59.12,71.56,110
63,310.91,84.01,140.71,126
63,412.55,109.06,264.14,90
63,279.11,110.14,858.34,112
63,365.18,69.84,276.37,92
63,365.18,69.84,276.37,92
63,378.4,33.08,138.91,112
63,339.33,55.49,114.6,110
63,378.4,33.08,138.91,112
63,340.36,57.7,32.2,126
63,351.59,64.11,456.25,92
63,319.45,83.99,180.07,110
63,392.44,42.78,138.91,92
63,336.65,50.74,120.49,112
63,347.86,22.91,462.65,85
63,304.67,66.26,165.99,117
63,376.61,33.66,89.99,117
63,319.3,138.56,1059.28,105
63,328.68,59.9,16.71,149
63,376.28,48.91,279.77,90
63,334.87,50.16,71.56,117
63,378.4,33.08,138.91,112
63,330.54,40.54,164.13,112
63,347.73,128.25,894.35,92
63,339.33,55.49,114.6,110
63,378.4,33.08,138.91,112
63,326.58,112.7,700.88,105
63,326.65,57,75.24,122
63,345.03,47.2,118.41,110
63,363.4,69.56,227.45,97
63,363.4,69.56,227.45,97
63,340.36,57.7,32.2,126
63,326.65,57,75.24,122
63,369.64,79.23,319.41,85
63,334.87,50.16,71.56,117
63,279.68,110.54,733.07,110
63,339.33,55.49,114.6,110
63,339.33,55.49,114.6,110
63,310.91,84.01,140.71,126
63,339.33,55.49,114.6,110
63,279.68,110.54,733.07,110
64,374.04,45.56,427,85
64,343.19,56.32,71.7,126
64,305.78,72.28,239.72,112
64,346.89,105.81,1164.92,85
64,304.67,66.26,165.99,117
64,310.91,84.01,140.71,126
64,344.57,51.98,50.63,133
64,319.45,83.99,180.07,110
64,367.74,51.36,240.4,106
64,309.89,77.43,223.11,110
64,376.61,33.66,89.99,117
64,310.91,84.01,140.71,126
64,378.4,33.08,138.91,112
64,378.4,33.08,138.91,112
64,336.43,62.05,579.9,108
64,392.44,42.78,138.91,92
64,323.07,40.97,261.84,112
64,356.4,82.06,345.24,90
64,330.79,56.28,75.24,126
64,367.84,65.94,32.2,110
64,376.28,48.91,279.77,90
64,348.9,59.12,71.56,110
64,378.4,33.08,138.91,112
64,319.3,138.56,1059.28,105
64,378.4,33.08,138.91,112
64,378.4,33.08,138.91,112
64,378.4,33.08,138.91,112
64,378.4,33.08,138.91,112
64,343.66,47.76,315.87,92
64,354.76,53.54,307.19,92
64,310.91,84.01,140.71,126
64,310.91,84.01,140.71,126
64,378.4,33.08,138.91,112
64,336.65,50.74,120.49,112
64,379.48,70.09,230.48,64
64,392.44,42.78,138.91,92
64,323.07,40.97,261.84,112
64,384.51,47.06,120.49,112
64,378.4,33.08,138.91,112
65,360.02,35.94,427,92
65,427.63,71.14,142.3,85
65,319.45,83.99,180.07,110
65,319.45,83.99,180.07,110
65,304.67,66.26,165.99,117
65,392.44,42.78,138.91,92
65,304.67,66.26,165.99,117
65,367.74,51.36,240.4,106
65,319.45,83.99,180.07,110
65,378.4,33.08,138.91,112
65,376.61,33.66,89.99,117
65,444.79,81.07,75.08,85
65,293.61,127.25,545.15,133
65,310.16,67.26,137.91,126
65,376.61,33.66,89.99,117
65,378.4,33.08,138.91,112
65,337.11,52.18,261.84,92
65,337.09,52.17,261.84,105
65,376.61,33.66,89.99,117
65,319.45,83.99,180.07,110
65,392.44,42.78,138.91,92
65,378.4,33.08,138.91,112
65,392.44,42.78,138.91,92
65,376.61,33.66,89.99,117
65,392.44,42.78,138.91,92
65,376.61,33.66,89.99,117
65,346.89,105.81,1164.92,85
65,376.61,33.66,89.99,117
65,378.4,33.08,138.91,112
65,420.25,114.64,787.94,64
65,375.23,40.26,111.06,110
65,344.57,51.98,50.63,133
65,356.4,82.06,345.24,90
65,367.74,51.36,240.4,106
65,376.61,33.66,89.99,117
65,378.4,33.08,138.91,112
65,350.68,55.46,32.2,133
65,389.7,86.6,341.13,85
65,310.16,67.26,137.91,126
65,347.17,55.9,198.5,117
65,376.61,33.66,89.99,117
65,392.44,42.78,138.91,92
65,367.74,51.36,240.4,106
66,392.44,42.78,138.91,92
66,304.67,66.26,165.99,117
66,348.9,59.12,71.56,110
66,309.89,77.43,223.11,110
66,310.16,67.26,137.91,126
66,392.44,42.78,138.91,92
66,376.61,33.66,89.99,117
66,348.91,59.13,71.56,97
66,392.44,42.78,138.91,92
66,313.35,25.57,111.06,117
66,376.61,33.66,89.99,117
66,376.61,33.66,89.99,117
66,310.16,67.26,137.91,126
66,328.76,39.41,102.6,117
66,390.64,43.34,89.99,110
66,376.61,33.66,89.99,117
66,373.91,44.75,284.86,92
66,347.05,48.16,416.1,110
66,327.79,77.75,315.97,91
66,479.12,82.77,228.74,77
66,291.04,112.54,324.58,133
66,318.7,71.43,165.99,110
66,312.74,40.96,173.55,133
66,378.4,33.08,138.91,112
66,427.63,71.14,142.3,85
66,376.61,33.66,89.99,117
66,376.61,33.66,89.99,117
66,425.84,71.66,93.37,90
66,378.4,33.08,138.91,112
66,427.63,71.14,142.3,85
66,392.44,42.78,138.91,92
67,398.97,31.81,225.89,91
67,327.79,77.75,315.97,91
67,371.82,56.71,236.72,97
67,334.51,75.32,77.56,126
67,347.05,48.16,416.1,110
67,347.05,48.16,416.1,110
67,376.61,33.66,89.99,117
67,327.79,77.75,315.97,91
67,327.79,77.75,315.97,91
67,376.61,33.66,89.99,117
67,392.44,42.78,138.91,92
67,347.05,48.16,416.1,110
67,392.44,42.78,138.91,92
67,348.91,59.13,71.56,97
67,301.51,46.53,121.21,126
67,347.05,48.16,416.1,110
67,318.7,71.43,165.99,110
67,340.37,57.71,32.2,113
67,327.79,77.75,315.97,91
67,327.79,77.75,315.97,91
67,304.67,66.26,165.99,117
67,380.03,40.84,190.76,110
67,324.03,58.07,197.15,114
67,392.44,42.78,138.91,92
67,376.61,33.66,89.99,117
67,345.75,82.7,310.22,109
67,335.66,58.35,0,156
67,326.36,69.26,326.69,91
67,347.05,48.16,416.1,110
67,376.61,33.66,89.99,117
67,313.35,25.57,111.06,117
67,313.35,25.57,111.06,117
67,309.89,77.43,223.11,110
67,309.89,77.43,223.11,110
67,376.61,33.66,89.99,117
67,376.61,33.66,89.99,117
67,348.91,59.13,71.56,97
68,353.04,87.63,244.25,91
68,330.03,77.44,275.03,91
68,396.75,57.34,71.56,110
68,304.67,66.26,165.99,117
68,365.29,80.27,765.84,84
68,340.36,57.7,32.2,126
68,373.45,45.89,263.54,91
68,354.12,55.55,390.48,91
68,327.79,77.75,315.97,91
68,380.59,37.28,513.98,71
68,366.55,65.07,116.92,110
68,318.43,75.33,205.6,107
68,311.23,124.4,690.03,110
68,355.8,54.02,218.18,91
68,318.7,71.43,165.99,110
68,327.79,77.75,315.97,91
68,357.23,60.23,207.46,91
68,334.75,75.46,306.93,91
68,334.51,75.32,77.56,126
68,327.79,77.75,315.97,91
68,347.05,48.16,416.1,110
68,347.05,48.16,416.1,110
68,347.05,48.16,416.1,110
68,334.51,75.32,77.56,126
68,366.55,65.07,116.92,110
68,337.64,76.78,87.09,110
68,323.79,141.73,1112.26,91
68,376.61,33.66,89.99,117
68,289.25,125.9,690.03,110
68,366.55,65.07,116.92,110
68,344.57,51.98,50.63,133
68,376.61,33.66,89.99,117
68,376.61,33.66,89.99,117
68,301.51,46.53,121.21,126
68,376.61,33.66,89.99,117
68,347.05,48.16,416.1,110
68,347.05,48.16,416.1,110
68,327.79,77.75,315.97,91
68,376.61,33.66,89.99,117
69,374.89,58.72,252.82,91
69,380.59,37.28,513.98,71
69,334.51,75.32,77.56,126
69,288.22,125.08,817.2,107
69,296.13,61.26,137.91,133
69,318.43,75.33,205.6,107
69,327.79,77.75,315.97,91
69,327.79,77.75,315.97,91
69,351.6,95.35,254.97,91
69,396.75,57.34,71.56,110
69,327.79,77.75,315.97,91
69,347.87,55.36,97.09,107
69,334.51,75.32,77.56,126
69,330.03,77.44,275.03,91
69,379.34,35.76,380.17,110
69,304.33,72.26,333.32,110
69,334.51,75.32,77.56,126
69,318.7,71.43,165.99,110
69,396.75,57.34,71.56,110
69,337.23,76.49,140.71,107
69,310.16,67.26,137.91,126
69,396.75,57.34,71.56,110
69,304.67,66.26,165.99,117
69,388.5,69.64,25.5,120
69,308.88,90.23,222.76,109
69,380.59,37.28,513.98,71
69,353.04,87.63,244.25,91
69,340.36,57.7,32.2,126
69,325.6,58.27,352.15,91
69,365.29,80.27,765.84,84
69,365.29,80.27,765.84,84
69,288.22,125.08,817.2,107
69,333.44,50.64,82.28,117
70,327.79,77.75,315.97,91
70,347.87,55.36,97.09,107
70,347.87,55.36,97.09,107
70,337.23,76.49,140.71,107
70,396.75,57.34,71.56,110
70,327.79,77.75,315.97,91
70,317.92,75.05,191.97,110
70,334.28,43.13,238.44,107
70,388.91,64.83,252.82,84
70,294.17,115.19,472.62,117
70,360.33,60.01,42.51,110
70,425.02,128.3,556.31,82
70,327.79,77.75,315.97,91
70,334.51,75.32,77.56,126
70,334.51,75.32,77.56,126
70,327.79,77.75,315.97,91
70,327.79,77.75,315.97,91
70,337.23,76.49,140.71,107
70,327.79,77.75,315.97,91
70,326.36,69.26,326.69,91
70,327.79,77.75,315.97,91
70,330.03,77.44,275.03,91
70,279.69,92.9,482.18,110
70,382.17,63.23,254.96,91
70,327.79,77.75,315.97,91
70,330.89,73.58,269.48,110
70,340.36,76.53,140.71,91
70,318.43,75.33,205.6,107
70,340.36,57.7,32.2,126
70,405.09,51.22,207.46,91
70,391.35,59.77,32.2,110
70,327.79,77.75,315.97,91
70,327.79,77.75,315.97,91
70,337.23,76.49,140.71,107
70,396.75,57.34,71.56,110
71,347.87,55.36,97.09,107
71,332.73,53.64,252.56,91
71,337.28,45.19,236.47,107
71,316.48,78.88,202.69,110
71,357.23,60.23,207.46,91
71,335.79,88.31,151.43,107
71,332.73,53.64,252.56,91
71,326.36,69.26,326.69,91
71,399.44,70.54,407.06,84
71,317.92,75.05,191.97,110
71,347.87,55.36,97.09,107
71,319.81,95.66,151.43,133
71,317.92,75.05,191.97,110
71,317.92,75.05,191.97,110
71,307.81,75.77,248.96,91
71,326.36,69.26,326.69,91
71,357.23,60.23,207.46,91
71,288.48,93.8,300.48,110
71,350.49,68.92,77.56,100
71,326.33,47.98,32.2,133
71,360.33,60.01,42.51,110
71,347.87,55.36,97.09,107
71,317.92,75.05,191.97,110
71,317.92,75.05,191.97,110
71,317.92,75.05,191.97,110
71,347.87,55.36,97.09,107
71,326.36,69.26,326.69,91
72,358.86,42.32,15.5,95
72,326.36,69.26,326.69,91
72,357.23,60.23,207.46,91
72,388.91,64.83,252.82,84
72,316.99,70.15,216.32,107
72,301.83,35.34,77.3,133
72,307.33,73.81,331.34,110
72,288.48,93.8,300.48,110
72,355.8,54.02,218.18,91
72,288.48,93.8,300.48,110
72,357.23,60.23,207.46,91
72,326.33,47.98,32.2,133
72,317.92,75.05,191.97,110
72,287.04,97.63,311.2,110
72,326.36,69.26,326.69,91
72,316.48,78.88,202.69,110
72,307.81,75.77,248.96,91
72,287.72,96.53,325.93,110
72,279.11,90.79,190.11,126
72,322.94,95.28,151.43,117
72,384.05,48.1,277.2,91
72,362.17,62.88,190.76,91
72,305.15,87,368.22,110
72,339.97,62.68,71.57,107
72,286.28,90.05,336.65,110
72,385.64,26.69,140.45,91
72,350.49,68.92,77.56,100
72,350.49,68.92,77.56,100
72,360.74,61.21,201.48,91
72,356.08,51.91,171.58,107
72,326.36,69.26,326.69,91
72,357.23,60.23,207.46,91
72,317.92,75.05,191.97,110
72,316.48,78.88,202.69,110
73,317.92,75.05,191.97,110
73,297.97,70.58,220.97,126
73,288.48,93.8,300.48,110
73,288.48,93.8,300.48,110
73,355.8,54.02,218.18,91
73,316.99,70.15,216.32,107
73,322.94,95.28,151.43,117
73,323.62,47.32,100.91,102
73,404.37,68.77,42.92,84
73,307.81,75.77,248.96,91
73,288.48,93.8,300.48,110
73,288.48,93.8,300.48,110
73,344.84,35.42,15.5,102
73,307.12,76.15,92.32,126
73,331.3,39.22,263.28,91
73,316.99,70.15,216.32,107
73,316.42,69.71,226.62,107
73,372.67,63.25,128.31,91
73,355.8,54.02,218.18,91
73,394.76,61.18,171.58,95
73,291.98,66.03,247.79,110
73,324.75,55.36,179.29,91
74,282.4,44.71,107.81,123
74,256.84,149.99,999.2,110
74,317.25,70.11,236.84,102
74,323.36,47.14,80.39,107
74,279.11,90.79,190.11,126
74,326.36,69.26,326.69,91
74,291.77,45.72,218.18,107
74,288.48,93.8,300.48,110
74,366.93,61.73,544.16,84
74,395.22,61.22,171.58,84
74,279.37,90.87,210.63,121
74,307.12,76.15,92.32,126
74,337.51,51.73,71.56,91
74,331.3,39.22,263.28,91
74,323.77,94.26,338.06,91
74,287.04,97.63,311.2,110
74,337.54,45.26,256.99,102
74,409.31,57.05,26.22,84
74,317.92,75.05,191.97,110
74,323.62,47.32,100.91,102
74,288.48,93.8,300.48,110
74,307.12,76.15,92.32,126
74,296.71,60.54,201.48,107
74,357.67,50.79,16.71,125
74,477.32,131.02,600.38,67
