Generation,Transportation,Workload,Delay,Unrecycled
96,89.29,0,19.85,32
96,130.52,0,20.06,13
96,89.29,0,19.85,32
96,89.29,0,19.85,32
96,89.29,0,19.85,32
96,89.29,0,19.85,32
96,89.29,0,19.85,32
96,89.29,0,19.85,32
96,89.29,0,19.85,32
96,89.29,0,19.85,32
96,89.29,0,19.85,32
96,89.29,0,19.85,32
96,89.29,0,19.85,32
96,89.29,0,19.85,32
96,130.52,0,20.06,13
96,89.29,0,19.85,32
96,89.29,0,19.85,32
96,89.29,0,19.85,32
96,89.29,0,19.85,32
96,89.29,0,19.85,32
96,89.29,0,19.85,32
96,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,130.52,0,20.06,13
97,89.29,0,19.85,32
97,130.52,0,20.06,13
97,130.52,0,20.06,13
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,130.52,0,20.06,13
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,130.52,0,20.06,13
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,130.52,0,20.06,13
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,130.52,0,20.06,13
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
97,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,130.52,0,20.06,13
98,62.47,0,19.85,42
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,130.52,0,20.06,13
98,126.89,0,187.66,13
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,126.89,0,187.66,13
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,126.89,0,187.66,13
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,130.52,0,20.06,13
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,126.89,0,187.66,13
98,89.29,0,19.85,32
98,89.29,0,19.85,32
98,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,130.52,0,20.06,13
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,130.52,0,20.06,13
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,89.29,0,19.85,32
99,130.52,0,20.06,13
99,89.29,0,19.85,32
99,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,62.47,0,0,42
100,68.05,0,0,39
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,130.52,0,20.06,13
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,130.52,0,20.06,13
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,130.52,0,20.06,13
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,130.52,0,20.06,13
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,137.88,0,75.41,0
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,130.52,0,20.06,13
100,89.29,0,19.85,32
100,89.29,0,19.85,32
100,89.29,0,19.85,32
101,62.47,0,0,42
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,130.52,0,20.06,13
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,130.52,0,20.06,13
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,130.52,0,20.06,13
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,62.47,0,0,42
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,62.47,0,0,42
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,89.29,0,19.85,32
101,62.47,0,0,42
101,89.29,0,19.85,32
101,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,62.47,0,0,42
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,62.47,0,0,42
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,92.26,0,0,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,62.47,0,0,42
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,62.47,0,0,42
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,62.47,0,0,42
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
102,89.29,0,19.85,32
103,68.05,0,0,39
103,68.05,0,0,39
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,92.26,0,0,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,114.37,0,19.85,19
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,145.28,2685.02,0.2,13
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,62.47,0,0,42
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,62.47,0,0,42
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,92.26,0,0,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,92.26,0,0,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
103,89.29,0,19.85,32
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,114.37,0,19.85,19
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,110.98,0,59.41,19
104,62.47,0,0,42
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,68.05,0,0,39
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,114.37,0,19.85,19
104,89.29,0,19.85,32
104,68.05,0,0,39
104,89.29,0,19.85,32
104,92.26,0,0,32
104,89.29,0,19.85,32
104,68.05,0,0,39
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,114.37,0,19.85,19
104,68.05,0,0,39
104,68.05,0,0,39
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,68.05,0,0,39
104,68.05,0,0,39
104,92.26,0,0,32
104,68.05,0,0,39
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,89.29,0,19.85,32
104,68.05,0,0,39
105,89.29,0,19.85,32
105,68.05,0,0,39
105,89.29,0,19.85,32
105,68.05,0,0,39
105,68.05,0,0,39
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,114.37,0,19.85,19
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,110.98,0,59.41,19
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,110.98,0,59.41,19
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,89.29,0,19.85,32
105,114.37,0,19.85,19
105,89.29,0,19.85,32
105,89.29,0,19.85,32
106,89.29,0,19.85,32
106,89.29,0,19.85,32
106,89.29,0,19.85,32
106,89.29,0,19.85,32
106,89.29,0,19.85,32
106,68.05,0,0,39
106,68.05,0,0,39
106,89.29,0,19.85,32
106,68.05,0,0,39
106,68.05,0,0,39
106,89.29,0,19.85,32
106,89.29,0,19.85,32
106,89.29,0,19.85,32
106,89.29,0,19.85,32
106,89.74,0,39.56,26
106,106.93,0,19.85,29
106,110.98,0,59.41,19
106,110.98,0,59.41,19
106,89.29,0,19.85,32
106,114.37,0,19.85,19
106,68.05,0,0,39
106,89.29,0,19.85,32
106,89.29,0,19.85,32
106,89.29,0,19.85,32
106,89.29,0,19.85,32
106,89.29,0,19.85,32
106,89.29,0,19.85,32
106,89.29,0,19.85,32
106,110.98,0,59.41,19
106,89.29,0,19.85,32
106,89.29,0,19.85,32
106,89.29,0,19.85,32
106,89.29,0,19.85,32
106,89.29,0,19.85,32
106,68.05,0,0,39
106,89.29,0,19.85,32
106,89.29,0,19.85,32
106,110.98,0,59.41,19
106,89.29,0,19.85,32
106,110.98,0,59.41,19
106,114.37,0,19.85,19
106,68.05,0,0,39
106,114.37,0,19.85,19
106,89.29,0,19.85,32
106,89.29,0,19.85,32
106,89.29,0,19.85,32
106,89.29,0,19.85,32
106,110.98,0,59.41,19
106,89.29,0,19.85,32
106,89.29,0,19.85,32
107,106.93,0,19.85,29
107,106.93,0,19.85,29
107,68.05,0,0,39
107,68.05,0,0,39
107,89.29,0,19.85,32
107,89.29,0,19.85,32
107,89.29,0,19.85,32
107,89.29,0,19.85,32
107,68.05,0,0,39
107,89.29,0,19.85,32
107,89.29,0,19.85,32
107,89.29,0,19.85,32
107,114.37,0,19.85,19
107,89.29,0,19.85,32
107,110.98,0,59.41,19
107,89.29,0,19.85,32
107,106.93,0,19.85,29
107,114.37,0,19.85,19
107,68.05,0,0,39
107,68.05,0,0,39
107,68.05,0,0,39
107,106.93,0,19.85,29
107,114.37,0,19.85,19
107,68.05,0,0,39
107,89.29,0,19.85,32
107,106.93,0,19.85,29
107,89.29,0,19.85,32
107,68.05,0,0,39
107,89.29,0,19.85,32
107,110.98,0,59.41,19
107,68.05,0,0,39
107,89.29,0,19.85,32
107,110.98,0,59.41,19
107,41.23,0,0,49
107,89.29,0,19.85,32
107,89.29,0,19.85,32
107,68.05,0,0,39
107,68.05,0,0,39
107,114.37,0,19.85,19
107,114.37,0,19.85,19
107,89.29,0,19.85,32
107,89.29,0,19.85,32
107,89.74,0,39.56,26
107,62.47,0,19.85,42
107,89.29,0,19.85,32
107,89.29,0,19.85,32
107,68.05,0,0,39
107,68.05,0,0,39
107,68.05,0,0,39
107,89.29,0,19.85,32
108,89.29,0,19.85,32
108,68.05,0,0,39
108,89.29,0,19.85,32
108,89.29,0,19.85,32
108,89.29,0,19.85,32
108,110.98,0,59.41,19
108,89.29,0,19.85,32
108,89.29,0,19.85,32
108,68.05,0,0,39
108,89.29,0,19.85,32
108,89.29,0,19.85,32
108,89.29,0,19.85,32
108,130.52,0,20.06,13
108,30.46,0,0,65
108,68.05,0,0,39
108,89.29,0,19.85,32
108,68.05,0,0,39
108,106.93,0,19.85,29
108,89.29,0,19.85,32
108,68.05,0,0,39
108,89.29,0,19.85,32
108,68.05,0,0,39
108,68.05,0,0,39
108,89.29,0,19.85,32
108,89.29,0,19.85,32
108,89.29,0,19.85,32
108,89.29,0,19.85,32
108,89.29,0,19.85,32
108,89.29,0,19.85,32
108,89.29,0,19.85,32
108,114.37,0,19.85,19
108,89.29,0,19.85,32
108,89.29,0,19.85,32
108,89.29,0,19.85,32
108,68.05,0,0,39
108,106.93,0,19.85,29
108,62.47,0,19.85,42
108,68.05,0,0,39
108,68.05,0,0,39
108,68.05,0,0,39
108,68.05,0,0,39
108,89.29,0,19.85,32
108,68.05,0,0,39
108,114.37,0,19.85,19
108,89.29,0,19.85,32
108,129.86,0,130.01,13
108,145.28,2685.02,0.2,13
108,62.47,0,19.85,42
108,126.89,0,187.66,13
109,110.98,0,59.41,19
109,62.47,0,19.85,42
109,130.52,0,20.06,13
109,89.29,0,19.85,32
109,130.52,0,20.06,13
109,89.29,0,19.85,32
109,89.29,0,19.85,32
109,89.29,0,19.85,32
109,89.29,0,19.85,32
109,89.29,0,19.85,32
109,106.93,0,19.85,29
109,89.29,0,19.85,32
109,130.52,0,20.06,13
109,106.93,0,19.85,29
109,68.05,0,0,39
109,68.05,0,0,39
109,109.28,0,0.2,20
109,89.29,0,19.85,32
109,68.05,0,0,39
109,89.29,0,19.85,32
109,30.46,0,0,65
109,89.29,0,19.85,32
109,89.29,0,19.85,32
109,62.47,0,19.85,42
109,114.37,0,19.85,19
109,68.05,0,0,39
109,30.46,0,0,65
109,68.05,0,0,39
109,89.29,0,19.85,32
109,114.37,0,19.85,19
109,41.23,0,0,49
109,68.05,0,0,39
109,30.46,0,0,65
109,30.46,0,0,65
109,89.29,0,19.85,32
109,106.93,0,19.85,29
109,89.29,0,19.85,32
109,89.29,0,19.85,32
109,68.05,0,0,39
109,68.05,0,0,39
109,30.46,0,0,65
109,89.29,0,19.85,32
109,130.52,0,20.06,13
109,68.05,0,0,39
109,68.05,0,0,39
109,89.29,0,19.85,32
109,30.46,0,0,65
109,89.29,0,19.85,32
109,109.28,0,0.2,20
110,130.52,0,20.06,13
110,109.28,0,0.2,20
110,106.93,0,19.85,29
110,114.37,0,19.85,19
110,86.85,0,0,30
110,106.93,0,19.85,29
110,68.05,0,0,39
110,68.05,0,0,39
110,130.52,0,20.06,13
110,68.05,0,0,39
110,68.05,0,0,39
110,130.52,0,20.06,13
110,68.05,0,0,39
110,68.05,0,0,39
110,130.52,0,20.06,13
110,68.05,0,0,39
110,130.52,0,20.06,13
110,130.52,0,20.06,13
110,130.52,0,20.06,13
110,68.05,0,0,39
110,130.52,0,20.06,13
110,68.05,0,0,39
111,68.05,0,0,39
111,114.37,0,19.85,19
111,109.28,0,0.2,20
111,41.23,0,0,49
111,89.29,0,19.85,32
111,109.28,0,0.2,20
111,114.37,0,19.85,19
111,130.52,0,20.06,13
111,68.05,0,0,39
111,114.37,0,19.85,19
111,68.05,0,0,39
111,68.05,0,0,39
111,130.52,0,20.06,13
111,130.52,0,20.06,13
111,114.37,0,19.85,19
111,114.37,0,19.85,19
111,68.05,0,0,39
111,114.37,0,19.85,19
111,109.28,0,0.2,20
111,89.29,0,19.85,32
111,114.37,0,19.85,19
111,114.37,0,19.85,19
111,68.05,0,0,39
111,130.52,0,20.06,13
111,108.08,0,19.85,23
111,110.98,0,59.41,19
111,68.05,0,0,39
111,68.05,0,0,39
111,68.05,0,0,39
111,68.05,0,0,39
111,68.05,0,0,39
111,68.05,0,0,39
111,130.52,0,20.06,13
111,130.52,0,20.06,13
111,157.01,0,42.63,0
111,41.23,0,0,49
111,114.37,0,19.85,19
111,114.37,0,19.85,19
111,68.05,0,0,39
111,93.13,0,0,26
111,62.47,0,19.85,42
111,114.37,0,19.85,19
111,114.37,0,19.85,19
111,114.37,0,19.85,19
111,36,0,0,68
111,130.97,0,69.97,7
111,68.05,0,0,39
112,114.37,0,19.85,19
112,114.37,0,19.85,19
112,89.29,0,19.85,32
112,68.05,0,0,39
112,114.37,0,19.85,19
112,41.23,0,0,49
112,41.23,0,0,49
112,41.23,0,0,49
112,109.28,0,0.2,20
112,41.23,0,0,49
112,89.29,0,19.85,32
112,68.05,0,0,39
112,93.13,0,0,26
112,130.52,0,20.06,13
112,114.37,0,19.85,19
112,114.37,0,19.85,19
112,109.28,0,0.2,20
112,68.05,0,0,39
112,89.29,0,19.85,32
112,93.13,0,0,26
112,130.52,0,20.06,13
112,68.05,0,0,39
112,114.37,0,19.85,19
112,114.37,0,19.85,19
112,41.23,0,0,49
112,89.29,0,19.85,32
112,130.52,0,20.06,13
112,130.52,0,20.06,13
112,68.05,0,0,39
112,109.28,0,0.2,20
112,41.23,0,0,49
112,130.52,0,20.06,13
112,68.05,0,0,39
112,114.37,0,19.85,19
112,109.28,0,0.2,20
112,68.05,0,0,39
112,68.05,0,0,39
112,68.05,0,0,39
112,109.28,0,0.2,20
112,41.23,0,0,49
112,85.7,0,0,36
112,114.37,0,19.85,19
112,130.52,0,20.06,13
112,68.05,0,0,39
112,68.05,0,0,39
112,68.05,0,0,39
112,130.52,0,20.06,13
112,130.52,0,20.06,13
112,114.37,0,19.85,19
113,89.29,0,19.85,32
113,114.37,0,19.85,19
113,89.29,0,19.85,32
113,93.13,0,0,26
113,41.23,0,0,49
113,89.29,0,19.85,32
113,68.05,0,0,39
113,110.98,0,59.41,19
113,114.37,0,19.85,19
113,41.23,0,0,49
113,41.23,0,0,49
113,41.23,0,0,49
113,89.29,0,19.85,32
113,93.13,0,0,26
113,114.37,0,19.85,19
113,114.37,0,19.85,19
113,110.98,0,59.41,19
113,68.05,0,0,39
113,68.05,0,0,39
113,114.37,0,19.85,19
113,41.23,0,0,49
113,114.37,0,19.85,19
113,114.37,0,19.85,19
113,41.23,0,0,49
113,114.37,0,19.85,19
113,114.37,0,19.85,19
113,114.37,0,19.85,19
113,93.13,0,0,26
113,41.23,0,0,49
113,114.37,0,19.85,19
113,41.23,0,0,49
113,114.37,0,19.85,19
113,68.05,0,0,39
113,68.05,0,0,39
113,68.05,0,0,39
113,114.37,0,19.85,19
113,114.37,0,19.85,19
113,114.37,0,19.85,19
113,41.23,0,0,49
113,41.23,0,0,49
113,114.37,0,19.85,19
113,68.05,0,0,39
113,41.23,0,0,49
113,41.23,0,0,49
113,135.77,0,2.2,7
113,114.37,0,19.85,19
113,68.05,0,0,39
113,68.05,0,0,39
114,41.23,0,0,49
114,110.98,0,59.41,19
114,135.77,0,2.2,7
114,68.05,0,0,39
114,68.05,0,0,39
114,114.37,0,19.85,19
114,110.98,0,59.41,19
114,41.23,0,0,49
114,93.13,0,0,26
114,110.98,0,59.41,19
114,41.23,0,0,49
114,68.05,0,0,39
114,41.23,0,0,49
114,114.37,0,19.85,19
114,41.23,0,0,49
114,114.37,0,19.85,19
114,68.05,0,0,39
114,41.23,0,0,49
114,114.37,0,19.85,19
114,68.05,0,0,39
114,114.37,0,19.85,19
114,114.37,0,19.85,19
114,41.23,0,0,49
114,68.05,0,0,39
114,89.29,0,19.85,32
114,114.37,0,19.85,19
114,114.37,0,19.85,19
114,114.37,0,19.85,19
114,41.23,0,0,49
114,41.23,0,0,49
114,41.23,0,0,49
114,93.13,0,0,26
114,68.05,0,0,39
114,110.98,0,59.41,19
114,68.05,0,0,39
114,93.13,0,0,26
114,41.23,0,0,49
114,114.37,0,19.85,19
114,114.37,0,19.85,19
114,93.13,0,0,26
114,41.23,0,0,49
114,68.05,0,0,39
114,114.37,0,19.85,19
114,41.23,0,0,49
114,68.05,0,0,39
114,114.37,0,19.85,19
114,68.05,0,0,39
114,89.29,0,19.85,32
114,93.13,0,0,26
115,68.05,0,0,39
115,68.05,0,0,39
115,68.05,0,0,39
115,68.05,0,0,39
115,68.05,0,0,39
115,41.23,0,0,49
115,41.23,0,0,49
115,114.37,0,19.85,19
115,41.23,0,0,49
115,85.7,0,0,36
115,110.98,0,59.41,19
115,114.37,0,19.85,19
115,68.05,0,0,39
115,68.05,0,0,39
115,114.37,0,19.85,19
115,41.23,0,0,49
115,93.13,0,0,26
115,109.28,0,0.2,20
115,68.05,0,0,39
115,68.05,0,0,39
115,68.05,0,0,39
115,41.23,0,0,49
115,68.05,0,0,39
115,68.05,0,0,39
115,93.13,0,0,26
115,68.05,0,0,39
115,68.05,0,0,39
115,68.05,0,0,39
115,68.05,0,0,39
115,41.23,0,0,49
115,41.23,0,0,49
115,93.13,0,0,26
115,114.37,0,19.85,19
115,114.37,0,19.85,19
115,41.23,0,0,49
115,135.77,0,2.2,7
115,68.05,0,0,39
115,68.05,0,0,39
115,110.98,0,59.41,19
115,41.23,0,0,49
115,68.05,0,0,39
115,114.37,0,19.85,19
115,41.23,0,0,49
115,110.98,0,59.41,19
115,68.05,0,0,39
115,68.05,0,0,39
115,41.23,0,0,49
115,114.37,0,19.85,19
115,93.13,0,0,26
115,135.77,0,2.2,7
116,85.7,0,0,36
116,68.05,0,0,39
116,68.05,0,0,39
116,41.23,0,0,49
116,41.23,0,0,49
116,113.67,0,214.64,20
116,92.26,0,0,32
116,41.23,0,0,49
116,93.13,0,0,26
116,85.7,0,0,36
116,68.05,0,0,39
116,89.29,0,19.85,32
116,93.13,0,0,26
116,68.05,0,0,39
116,68.05,0,0,39
116,93.13,0,0,26
116,68.05,0,0,39
116,114.37,0,19.85,19
116,114.37,0,19.85,19
116,85.7,0,0,36
116,68.05,0,0,39
116,68.05,0,0,39
116,41.23,0,0,49
116,93.13,0,0,26
116,41.23,0,0,49
116,93.13,0,0,26
116,41.23,0,0,49
116,41.23,0,0,49
116,68.05,0,0,39
116,93.13,0,0,26
116,41.23,0,0,49
116,93.13,0,0,26
116,93.13,0,0,26
116,85.7,0,0,36
116,93.13,0,0,26
116,68.05,0,0,39
116,68.05,0,0,39
116,114.37,0,19.85,19
116,114.37,0,19.85,19
116,114.37,0,19.85,19
116,114.37,0,19.85,19
116,114.37,0,19.85,19
116,41.23,0,0,49
116,68.05,0,0,39
116,93.13,0,0,26
116,114.37,0,19.85,19
116,85.7,0,0,36
116,93.13,0,0,26
116,130.52,0,20.06,13
117,93.13,0,0,26
117,93.13,0,0,26
117,93.13,0,0,26
117,62.47,0,0,42
117,93.13,0,0,26
117,68.05,0,0,39
117,41.23,0,0,49
117,93.13,0,0,26
117,41.23,0,0,49
117,68.05,0,0,39
117,93.13,0,0,26
117,93.13,0,0,26
117,41.23,0,0,49
117,117.38,0,81.12,7
117,68.05,0,0,39
117,68.05,0,0,39
117,93.13,0,0,26
117,93.13,0,0,26
117,85.7,0,0,36
117,41.23,0,0,49
117,85.7,0,0,36
117,92.26,0,0,32
117,93.13,0,0,26
117,93.13,0,0,26
117,93.13,0,0,26
117,93.13,0,0,26
117,114.37,0,19.85,19
117,93.13,0,0,26
117,89.29,0,19.85,32
117,68.05,0,0,39
117,113.67,0,214.64,20
117,113.67,0,214.64,20
117,41.23,0,0,49
117,113.67,0,214.64,20
117,93.13,0,0,26
117,41.23,0,0,49
117,41.23,0,0,49
117,92.26,0,0,32
117,92.26,0,0,32
117,68.05,0,0,39
117,41.23,0,0,49
117,85.7,0,0,36
117,68.05,0,0,39
117,41.23,0,0,49
117,113.67,0,214.64,20
117,68.05,0,0,39
117,92.26,0,0,32
118,93.13,0,0,26
118,68.05,0,0,39
118,41.23,0,0,49
118,93.13,0,0,26
118,68.05,0,0,39
118,93.13,0,0,26
118,68.05,0,0,39
118,93.13,0,0,26
118,93.13,0,0,26
118,68.05,0,0,39
118,41.23,0,0,49
118,41.23,0,0,49
118,68.05,0,0,39
118,93.13,0,0,26
118,93.13,0,0,26
118,68.05,0,0,39
118,93.13,0,0,26
118,93.13,0,0,26
118,93.13,0,0,26
118,30.46,0,0,65
118,93.13,0,0,26
118,93.13,0,0,26
118,85.7,0,0,36
118,68.05,0,0,39
118,68.05,0,0,39
118,68.05,0,0,39
118,93.13,0,0,26
118,68.05,0,0,39
